starttime	seconds	ctime	dtime	ttime	wait
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	9	11	9
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	9
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:50 2013	1376061470	2	9	11	9
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	11	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	11	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	11	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	11	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	0	11	11	11
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:50 2013	1376061470	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
Fri Aug 09 11:17:49 2013	1376061469	1	10	11	10
