starttime	seconds	ctime	dtime	ttime	wait
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:20 2013	1376058680	0	7	7	7
Fri Aug 09 10:31:20 2013	1376058680	2	5	7	5
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:20 2013	1376058680	2	5	7	5
Fri Aug 09 10:31:18 2013	1376058678	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:20 2013	1376058680	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	2	5	7	5
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:20 2013	1376058680	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:18 2013	1376058678	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:18 2013	1376058678	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:18 2013	1376058678	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:20 2013	1376058680	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:20 2013	1376058680	2	5	7	5
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	7	7	6
Fri Aug 09 10:31:20 2013	1376058680	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:20 2013	1376058680	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:20 2013	1376058680	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:18 2013	1376058678	1	7	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	0	7	7	7
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
Fri Aug 09 10:31:19 2013	1376058679	1	6	7	6
